Partner ID,Partner Type,Earnings (Value),Earnings (Stability Type),Perf. Rating (Avg),Time on Platform (Months),Order/Trip Volume,Financial Activity (Score),Earnings Volatility,On-Time Loan Repayments,Operational Anomaly Score,Creditworthy
00356,Merchant,1135,Seasonal,3.8,3,290,0.3,0.49,8,0.21,0
00357,Merchant,942,Stable,4.7,31,281,0.42,0.47,9,0.11,0
00358,Driver,2317,Stable,4.9,47,655,0.82,0.1,15,0.08,1
00359,Driver,1448,Stable,4.4,24,375,0.46,0.16,9,0.07,0
00360,Driver,1337,Stable,4.3,31,350,0.48,0.26,10,0.15,0
00361,Merchant,1073,Variable,4.7,43,278,0.44,0.44,7,0.2,1
00362,Merchant,1762,Variable,4.3,21,418,0.62,0.28,11,0.31,0
00363,Driver,1392,Stable,4.4,22,315,0.4,0.24,8,0.21,0
00364,Driver,1399,Stable,4.8,35,366,0.6,0.15,13,0.06,1
00365,Driver,1657,Variable,4.4,32,475,0.53,0.27,9,0.02,1
00366,Driver,1853,Stable,4.4,35,508,0.64,0.25,11,0.09,1
00367,Driver,1936,Variable,4.4,40,561,0.69,0.1,14,0.07,1
00368,Merchant,1299,Stable,4.7,15,407,0.39,0.43,7,0.0,0
00369,Driver,1490,Seasonal,4.4,30,371,0.57,0.38,9,0.06,1
00370,Driver,1558,Seasonal,3.9,7,356,0.5,0.13,9,0.28,0
00371,Merchant,1760,Stable,4.7,38,450,0.71,0.27,13,0.17,1
00372,Driver,2254,Variable,4.2,1,642,0.45,0.1,8,0.09,0
00373,Driver,1327,Variable,4.4,18,377,0.38,0.35,8,0.27,0
00374,Driver,1248,Stable,5.0,41,308,0.52,0.49,9,0.0,1
00375,Driver,1103,Variable,4.8,28,330,0.52,0.46,10,0.17,1
00376,Driver,1182,Stable,4.0,1,276,0.31,0.25,5,0.28,0
00377,Merchant,1941,Stable,4.9,47,442,0.73,0.15,15,0.08,1
00378,Driver,2081,Stable,4.5,5,562,0.53,0.1,8,0.08,0
00379,Driver,1376,Stable,4.4,24,325,0.42,0.43,10,0.23,0
00380,Driver,2275,Seasonal,4.6,41,479,0.78,0.1,15,0.22,1
00381,Merchant,891,Variable,4.5,7,263,0.32,0.52,7,0.07,0
00382,Driver,1310,Stable,4.0,4,376,0.37,0.3,7,0.37,0
00383,Driver,1300,Variable,4.2,29,412,0.5,0.34,12,0.26,0
00384,Merchant,1373,Seasonal,4.3,5,318,0.3,0.2,7,0.14,0
00385,Driver,1520,Variable,4.3,7,413,0.32,0.35,6,0.15,0
00386,Merchant,1070,Stable,4.7,43,332,0.5,0.34,9,0.14,1
00387,Merchant,912,Seasonal,4.1,2,265,0.17,0.59,3,0.37,0
00388,Merchant,1436,Stable,4.4,21,366,0.38,0.41,6,0.18,0
00389,Merchant,1290,Stable,4.5,38,413,0.47,0.42,10,0.17,0
00390,Merchant,1419,Seasonal,3.9,4,373,0.29,0.16,5,0.25,0
00391,Driver,1612,Stable,4.1,3,447,0.36,0.22,5,0.17,0
00392,Merchant,971,Stable,4.6,24,255,0.34,0.38,6,0.05,0
00393,Merchant,1422,Stable,3.9,5,362,0.36,0.29,9,0.35,0
00394,Driver,1718,Seasonal,4.5,22,413,0.61,0.3,13,0.22,1
00395,Driver,1556,Seasonal,4.3,28,481,0.64,0.19,10,0.24,0
00396,Driver,1092,Variable,4.5,41,262,0.57,0.41,10,0.16,1
00397,Driver,2482,Seasonal,4.5,22,637,0.67,0.1,14,0.27,1
00398,Merchant,1900,Stable,4.5,44,549,0.66,0.1,14,0.13,1
00399,Driver,2092,Stable,4.1,4,537,0.51,0.12,12,0.24,0
00400,Driver,2285,Seasonal,4.3,18,611,0.68,0.1,12,0.33,0
00401,Driver,1839,Variable,4.3,23,429,0.61,0.1,11,0.29,0
00402,Driver,2476,Stable,4.3,3,630,0.58,0.1,9,0.31,0
00403,Merchant,1843,Stable,4.8,42,511,0.61,0.21,10,0.0,1
00404,Driver,1005,Seasonal,5.0,39,249,0.4,0.34,8,0.13,1
00405,Driver,2090,Seasonal,4.4,16,500,0.62,0.1,12,0.08,1
00406,Driver,1885,Stable,4.3,18,536,0.58,0.18,12,0.14,0
00407,Driver,2475,Stable,4.9,40,561,0.88,0.1,15,0.02,1
00408,Driver,1008,Stable,4.1,11,266,0.27,0.31,7,0.32,0
00409,Driver,1391,Variable,5.0,44,339,0.63,0.43,11,0.0,1
00410,Merchant,1267,Stable,4.4,8,391,0.39,0.45,7,0.05,0
00411,Driver,2190,Variable,4.7,26,551,0.65,0.1,14,0.06,1
00412,Merchant,1674,Seasonal,4.9,45,351,0.74,0.32,14,0.19,1
00413,Driver,1977,Seasonal,4.6,29,573,0.75,0.1,15,0.24,1
00414,Merchant,1227,Variable,4.4,33,332,0.42,0.45,7,0.18,0
00415,Driver,2101,Stable,4.1,16,573,0.64,0.1,13,0.28,0
00416,Driver,1021,Stable,4.3,24,332,0.42,0.41,10,0.29,0
00417,Driver,1233,Stable,4.5,16,291,0.49,0.26,9,0.11,0
00418,Merchant,1180,Stable,4.0,12,340,0.37,0.47,7,0.14,0
00419,Driver,2051,Stable,4.1,15,416,0.49,0.12,11,0.35,0
00420,Merchant,1299,Seasonal,4.2,7,373,0.26,0.19,3,0.08,0
00421,Driver,1144,Seasonal,4.3,39,339,0.46,0.24,8,0.25,0
00422,Merchant,816,Stable,4.1,5,235,0.18,0.61,3,0.11,0
00423,Driver,1308,Seasonal,3.9,4,314,0.31,0.41,7,0.37,0
00424,Merchant,1518,Stable,4.0,9,427,0.43,0.2,7,0.37,0
00425,Driver,1188,Stable,4.4,8,344,0.3,0.49,8,0.04,0
00426,Driver,1709,Seasonal,4.8,37,437,0.74,0.31,13,0.15,1
00427,Driver,2420,Stable,5.0,46,595,0.93,0.1,15,0.0,1
00428,Merchant,1875,Seasonal,4.1,7,505,0.43,0.11,7,0.11,0
00429,Merchant,1204,Stable,4.3,20,320,0.34,0.24,7,0.19,0
00430,Driver,1154,Variable,4.6,37,344,0.46,0.29,11,0.18,1
00431,Merchant,1305,Stable,4.9,42,404,0.59,0.24,9,0.21,1
00432,Merchant,1326,Stable,3.9,17,409,0.38,0.32,8,0.28,0
00433,Driver,1334,Stable,3.9,13,328,0.49,0.3,10,0.35,0
00434,Driver,2267,Variable,4.3,20,491,0.58,0.1,10,0.31,0
00435,Driver,1587,Stable,5.0,47,412,0.68,0.12,11,0.0,1
00436,Driver,1848,Stable,4.2,17,490,0.55,0.14,13,0.21,0
00437,Driver,2169,Stable,3.9,11,482,0.57,0.1,11,0.22,0
00438,Driver,1252,Seasonal,4.7,38,360,0.56,0.23,13,0.24,1
00439,Driver,1167,Stable,4.7,30,341,0.54,0.37,8,0.05,1
00440,Driver,2224,Variable,4.6,25,528,0.63,0.1,12,0.06,1
00441,Merchant,1687,Seasonal,4.4,10,351,0.52,0.11,8,0.3,0
00442,Merchant,1477,Stable,4.3,24,420,0.53,0.14,12,0.31,0
00443,Driver,1738,Variable,4.5,35,468,0.67,0.18,12,0.05,1
00444,Driver,1078,Variable,4.1,12,288,0.4,0.44,8,0.31,0
00445,Driver,1154,Variable,4.5,7,369,0.26,0.26,5,0.18,0
00446,Driver,1313,Stable,5.0,43,377,0.6,0.37,11,0.0,1
00447,Merchant,1573,Stable,5.0,43,438,0.61,0.18,14,0.0,1
00448,Merchant,897,Stable,4.4,11,262,0.2,0.51,6,0.08,0
00449,Driver,1194,Stable,4.3,15,374,0.45,0.43,8,0.25,0
00450,Merchant,1885,Stable,4.3,22,395,0.58,0.1,12,0.07,1
00451,Driver,2250,Stable,4.4,7,468,0.66,0.1,14,0.2,1
00452,Driver,2272,Stable,4.5,30,579,0.67,0.1,15,0.3,1
00453,Driver,2090,Variable,4.0,17,504,0.51,0.12,8,0.21,0
00454,Driver,2125,Stable,4.3,20,547,0.7,0.1,13,0.11,1
00455,Driver,1746,Seasonal,4.3,7,473,0.43,0.11,10,0.32,0
00456,Driver,2086,Seasonal,3.8,2,505,0.47,0.1,10,0.16,0
00457,Driver,2324,Seasonal,4.6,31,586,0.7,0.1,15,0.09,1
00458,Driver,2126,Variable,4.5,13,521,0.54,0.13,8,0.12,1
00459,Driver,1115,Variable,4.6,20,276,0.37,0.54,8,0.0,0
00460,Driver,1919,Stable,4.9,47,499,0.83,0.1,15,0.0,1
00461,Driver,2098,Variable,4.1,21,477,0.57,0.1,11,0.27,0
00462,Driver,2342,Variable,4.4,10,453,0.55,0.1,13,0.13,1
00463,Merchant,1057,Seasonal,4.6,28,358,0.4,0.34,9,0.1,0
00464,Merchant,1140,Stable,4.0,13,284,0.44,0.27,6,0.13,0
00465,Driver,1088,Stable,4.9,40,357,0.56,0.52,10,0.2,1
00466,Driver,2197,Stable,4.4,33,564,0.64,0.1,13,0.07,1
00467,Driver,2052,Stable,4.8,26,532,0.61,0.1,12,0.0,1
00468,Driver,1866,Seasonal,5.0,40,453,0.68,0.1,12,0.0,1
00469,Driver,1533,Stable,4.4,20,388,0.48,0.23,10,0.13,0
00470,Driver,1349,Stable,4.3,9,420,0.35,0.39,8,0.12,0
00471,Merchant,1400,Variable,4.2,27,307,0.54,0.19,10,0.16,0
00472,Driver,1095,Stable,3.7,4,313,0.2,0.27,4,0.32,0
00473,Merchant,1706,Seasonal,4.6,32,484,0.55,0.12,12,0.26,1
00474,Driver,2035,Variable,4.1,2,440,0.58,0.1,10,0.1,0
00475,Driver,1717,Stable,4.1,4,357,0.38,0.11,5,0.32,0
00476,Merchant,1842,Variable,4.8,37,396,0.66,0.1,15,0.0,1
00477,Driver,1796,Stable,4.5,25,445,0.58,0.15,13,0.09,1
00478,Driver,1981,Stable,4.2,2,540,0.5,0.1,12,0.09,0
00479,Merchant,957,Seasonal,4.3,20,260,0.33,0.55,8,0.18,0
00480,Driver,1396,Stable,4.6,43,392,0.65,0.25,15,0.15,1
00481,Driver,2497,Seasonal,4.4,17,592,0.64,0.1,12,0.05,1
00482,Merchant,1249,Stable,4.7,28,335,0.4,0.26,8,0.19,0
00483,Driver,1482,Stable,4.4,32,385,0.64,0.41,14,0.3,1
00484,Driver,1013,Variable,4.9,41,348,0.45,0.52,7,0.08,1
00485,Driver,1733,Stable,4.5,30,381,0.5,0.1,10,0.12,1
00486,Driver,1828,Stable,4.0,5,386,0.44,0.1,8,0.21,0
00487,Driver,1676,Stable,4.5,19,450,0.61,0.21,14,0.29,1
00488,Driver,2285,Variable,4.3,28,572,0.76,0.1,15,0.25,1
00489,Driver,1881,Stable,4.6,31,389,0.63,0.1,10,0.03,1
00490,Driver,2298,Seasonal,4.9,37,544,0.82,0.1,15,0.06,1
00491,Driver,2447,Variable,4.8,38,493,0.75,0.1,15,0.21,1
00492,Driver,1056,Stable,4.6,23,359,0.42,0.42,10,0.23,0
00493,Driver,1961,Stable,4.0,15,403,0.66,0.1,13,0.17,0
00494,Merchant,1521,Seasonal,4.6,37,445,0.6,0.11,14,0.12,1
00495,Driver,2163,Stable,4.0,2,537,0.53,0.1,9,0.26,0
00496,Merchant,1771,Stable,4.9,46,488,0.76,0.1,15,0.07,1
00497,Driver,1783,Seasonal,4.8,30,496,0.61,0.21,10,0.0,1
00498,Merchant,1077,Stable,4.6,31,348,0.43,0.46,10,0.23,0
00499,Driver,1442,Variable,4.4,11,443,0.48,0.15,9,0.22,0
00500,Driver,2257,Seasonal,4.0,13,553,0.62,0.1,11,0.17,0
00501,Driver,1262,Seasonal,5.0,45,358,0.54,0.45,9,0.0,1
00502,Driver,2093,Seasonal,4.6,31,423,0.75,0.1,13,0.25,1
00503,Merchant,1851,Stable,4.6,34,547,0.6,0.1,11,0.12,1
00504,Merchant,821,Stable,4.3,16,236,0.25,0.41,3,0.33,0
00505,Driver,2296,Stable,4.9,34,618,0.68,0.1,13,0.18,1
00506,Merchant,1155,Stable,4.8,42,361,0.49,0.29,11,0.0,1
00507,Driver,1253,Stable,4.5,33,348,0.55,0.46,9,0.04,1
00508,Merchant,1701,Seasonal,4.5,21,414,0.59,0.27,10,0.05,1
00509,Driver,1063,Variable,4.2,4,285,0.24,0.5,6,0.28,0
00510,Merchant,933,Variable,4.4,25,281,0.44,0.46,8,0.15,0
00511,Merchant,1069,Stable,4.8,29,329,0.42,0.4,8,0.14,1
00512,Driver,1280,Stable,4.3,19,351,0.41,0.38,9,0.29,0
00513,Driver,1437,Stable,4.3,16,344,0.42,0.16,10,0.09,0
00514,Driver,2232,Stable,3.9,4,650,0.52,0.1,10,0.28,0
00515,Merchant,1549,Seasonal,4.6,29,348,0.52,0.19,9,0.23,1
00516,Merchant,962,Stable,4.5,44,291,0.5,0.6,10,0.11,1
00517,Driver,1915,Variable,4.6,39,501,0.72,0.1,15,0.23,1
00518,Driver,1357,Stable,4.4,34,330,0.45,0.18,8,0.11,0
00519,Merchant,1900,Seasonal,5.0,45,538,0.83,0.21,15,0.0,1
00520,Driver,2141,Stable,4.8,41,574,0.74,0.1,13,0.0,1
00521,Driver,1102,Stable,4.1,5,310,0.25,0.34,7,0.25,0
00522,Merchant,1072,Stable,4.3,12,307,0.36,0.32,9,0.13,0
00523,Driver,1654,Seasonal,4.4,25,368,0.57,0.2,11,0.26,0
00524,Merchant,1143,Stable,4.3,13,314,0.29,0.34,3,0.16,0
00525,Driver,2146,Stable,4.9,31,422,0.78,0.1,15,0.09,1
00526,Driver,2068,Stable,4.5,29,448,0.7,0.13,12,0.27,1
00527,Driver,1770,Variable,4.5,35,529,0.62,0.12,12,0.08,1
00528,Merchant,1609,Stable,4.0,17,488,0.44,0.21,9,0.26,0
00529,Driver,2443,Variable,4.3,29,469,0.75,0.1,15,0.19,1
00530,Driver,1678,Variable,4.6,34,365,0.69,0.21,14,0.11,1
00531,Merchant,1646,Stable,4.4,32,431,0.52,0.22,9,0.11,1
00532,Driver,2364,Stable,4.7,17,473,0.74,0.1,15,0.25,1
00533,Merchant,1553,Variable,4.5,37,426,0.61,0.22,11,0.01,1
00534,Merchant,1181,Variable,4.3,14,325,0.36,0.28,8,0.27,0
00535,Driver,2186,Stable,4.8,37,541,0.66,0.1,14,0.14,1
00536,Driver,2206,Stable,4.4,33,493,0.74,0.1,13,0.27,1
00537,Merchant,844,Stable,3.9,3,271,0.17,0.47,3,0.41,0
00538,Driver,1649,Stable,4.6,20,346,0.55,0.22,12,0.0,1
00539,Driver,2027,Stable,4.4,27,454,0.69,0.1,11,0.16,1
00540,Merchant,813,Stable,4.6,20,269,0.32,0.44,7,0.07,0
00541,Driver,2123,Stable,4.8,41,536,0.8,0.1,15,0.1,1
00542,Merchant,1667,Stable,4.6,15,508,0.42,0.27,10,0.04,0
00543,Driver,1601,Stable,5.0,41,485,0.7,0.32,14,0.0,1
00544,Driver,1243,Stable,4.7,22,293,0.45,0.27,10,0.07,1
00545,Driver,1727,Variable,4.3,21,437,0.53,0.11,9,0.15,0
00546,Driver,1979,Variable,4.9,46,501,0.73,0.1,14,0.0,1
00547,Merchant,1503,Seasonal,4.6,12,422,0.46,0.11,11,0.04,1
00548,Merchant,1114,Stable,4.6,31,337,0.49,0.32,9,0.16,1
00549,Driver,2195,Variable,3.9,3,637,0.56,0.1,12,0.32,0
00550,Driver,1382,Stable,4.6,22,441,0.48,0.2,9,0.25,0
00551,Driver,1342,Stable,4.9,33,320,0.53,0.28,8,0.21,1
00552,Driver,1265,Stable,4.1,9,352,0.28,0.47,6,0.22,0
00553,Driver,2372,Stable,4.5,23,582,0.64,0.1,13,0.0,1
00554,Merchant,1081,Stable,4.5,23,284,0.49,0.33,10,0.24,0
00555,Merchant,1612,Stable,4.8,32,436,0.57,0.24,11,0.09,1
00556,Driver,1249,Stable,4.6,38,299,0.58,0.39,12,0.02,1
00557,Driver,1302,Stable,4.7,40,396,0.55,0.28,10,0.04,1
00558,Driver,1367,Seasonal,4.8,37,422,0.58,0.35,13,0.08,1
00559,Merchant,1525,Stable,4.1,9,406,0.51,0.37,10,0.17,0
00560,Driver,2324,Variable,4.1,6,603,0.63,0.1,10,0.27,0
00561,Merchant,1263,Variable,4.7,41,303,0.6,0.45,12,0.18,1
00562,Driver,2406,Stable,4.8,39,686,0.74,0.1,15,0.0,1
00563,Driver,1541,Stable,4.3,12,438,0.53,0.12,9,0.12,0
00564,Driver,2102,Seasonal,4.2,8,583,0.55,0.1,13,0.06,0
00565,Driver,1733,Variable,4.4,37,518,0.74,0.1,14,0.09,1
00566,Driver,1877,Variable,4.4,30,384,0.54,0.15,9,0.12,1
00567,Driver,1128,Variable,4.4,12,294,0.34,0.33,7,0.08,0
00568,Driver,1213,Stable,3.9,1,325,0.39,0.51,6,0.25,0
00569,Merchant,909,Stable,4.9,40,323,0.38,0.51,7,0.09,1
00570,Driver,1080,Stable,3.9,16,302,0.42,0.49,9,0.19,0
00571,Merchant,1391,Stable,4.6,33,345,0.45,0.18,7,0.28,0
00572,Merchant,1115,Variable,4.1,2,286,0.2,0.39,5,0.28,0
00573,Driver,1196,Seasonal,4.7,43,296,0.61,0.5,12,0.15,1
00574,Merchant,1258,Seasonal,4.2,17,408,0.5,0.37,10,0.18,0
00575,Driver,2438,Stable,4.4,15,544,0.61,0.1,12,0.28,1
00576,Driver,2145,Variable,4.3,10,520,0.66,0.1,13,0.08,1
00577,Driver,1548,Stable,4.2,10,482,0.39,0.32,5,0.15,0
00578,Driver,2403,Stable,4.3,26,470,0.66,0.1,15,0.09,1
00579,Driver,1499,Stable,4.5,24,408,0.48,0.26,8,0.05,0
00580,Driver,1421,Seasonal,4.7,39,349,0.53,0.21,11,0.15,1
00581,Driver,1398,Stable,4.2,19,395,0.41,0.35,7,0.16,0
00582,Driver,1507,Stable,4.7,16,397,0.39,0.24,9,0.0,1
00583,Driver,1813,Stable,4.6,22,407,0.48,0.25,10,0.22,0
00584,Merchant,1530,Seasonal,4.4,24,360,0.56,0.36,9,0.28,0
00585,Driver,1092,Seasonal,5.0,47,317,0.55,0.32,11,0.16,1
00586,Driver,1643,Stable,4.6,29,377,0.48,0.1,11,0.1,1
00587,Driver,1369,Stable,5.0,47,384,0.67,0.35,15,0.0,1
00588,Driver,1225,Seasonal,5.0,27,344,0.55,0.42,12,0.01,1
00589,Merchant,1748,Seasonal,4.6,34,467,0.64,0.19,10,0.24,1
00590,Driver,1874,Stable,4.0,3,503,0.39,0.12,9,0.17,0
00591,Merchant,1310,Variable,4.2,5,374,0.4,0.24,6,0.14,0
00592,Driver,1104,Variable,4.5,45,335,0.49,0.42,10,0.27,0
00593,Driver,2143,Stable,4.6,37,571,0.68,0.1,13,0.09,1
00594,Driver,1200,Variable,4.7,34,387,0.41,0.37,6,0.25,0
00595,Driver,1278,Stable,4.4,24,319,0.46,0.23,11,0.11,0
00596,Driver,1490,Stable,4.4,28,371,0.47,0.25,10,0.31,0
00597,Driver,1955,Stable,4.2,25,550,0.57,0.14,9,0.21,0
00598,Driver,1881,Variable,4.2,11,541,0.6,0.22,10,0.28,0
00599,Driver,1515,Stable,4.5,21,406,0.41,0.1,6,0.03,0
00600,Merchant,1662,Stable,4.4,22,415,0.57,0.15,9,0.23,0
00601,Merchant,927,Seasonal,4.5,26,243,0.44,0.44,9,0.13,0
00602,Driver,1030,Stable,4.9,40,291,0.59,0.57,13,0.05,1
00603,Driver,2399,Variable,4.9,43,578,0.78,0.1,15,0.02,1
00604,Driver,1207,Stable,4.2,14,287,0.29,0.45,7,0.35,0
00605,Driver,2090,Seasonal,4.1,10,562,0.64,0.1,13,0.3,0
00606,Driver,1257,Stable,5.0,42,357,0.64,0.23,13,0.1,1
00607,Driver,1023,Stable,4.0,8,259,0.32,0.41,5,0.22,0
00608,Merchant,1789,Variable,4.5,31,389,0.54,0.19,10,0.2,1
00609,Merchant,1994,Stable,4.7,39,514,0.65,0.1,13,0.25,1
00610,Driver,2455,Seasonal,4.9,40,655,0.92,0.1,15,0.12,1
00611,Driver,2057,Stable,4.4,39,532,0.83,0.1,15,0.08,1
00612,Driver,2354,Variable,4.7,28,585,0.69,0.1,15,0.21,1
00613,Driver,1117,Variable,4.7,17,375,0.36,0.29,9,0.13,0
00614,Driver,2072,Stable,4.3,3,542,0.59,0.1,9,0.12,0
00615,Driver,1710,Variable,4.2,18,379,0.52,0.24,9,0.31,0
00616,Driver,1592,Stable,4.7,33,472,0.56,0.15,11,0.15,1
00617,Driver,1042,Stable,4.9,32,256,0.46,0.31,10,0.15,1
00618,Driver,1628,Stable,4.1,4,416,0.33,0.11,5,0.32,0
00619,Driver,2019,Seasonal,4.5,24,459,0.69,0.1,11,0.29,1
00620,Driver,1022,Stable,3.8,6,269,0.31,0.55,4,0.22,0
00621,Driver,1298,Stable,5.0,35,386,0.45,0.3,7,0.0,1
00622,Merchant,809,Stable,4.6,17,253,0.21,0.61,5,0.09,0
00623,Driver,1500,Stable,4.4,21,451,0.4,0.19,8,0.15,0
00624,Driver,1288,Stable,4.5,20,336,0.49,0.42,7,0.13,0
00625,Driver,1691,Variable,4.5,26,445,0.5,0.27,12,0.21,0
00626,Driver,2345,Stable,4.8,43,486,0.76,0.1,15,0.17,1
00627,Driver,1429,Stable,4.5,28,383,0.52,0.15,10,0.11,1
00628,Driver,1437,Stable,4.2,7,317,0.47,0.13,10,0.33,0
00629,Driver,2138,Stable,4.9,30,444,0.72,0.1,14,0.16,1
00630,Driver,1157,Stable,4.3,25,339,0.36,0.49,5,0.19,0
00631,Driver,1761,Seasonal,4.4,23,503,0.52,0.18,12,0.31,0
00632,Driver,1586,Stable,3.9,1,364,0.3,0.1,5,0.21,0
00633,Driver,1473,Variable,4.5,33,348,0.59,0.32,13,0.16,1
00634,Merchant,1256,Stable,4.7,27,356,0.43,0.43,10,0.19,0
00635,Driver,2117,Stable,4.4,10,464,0.65,0.1,14,0.26,1
00636,Driver,1973,Seasonal,4.0,21,545,0.56,0.13,12,0.1,0
00637,Merchant,1396,Seasonal,4.6,38,383,0.62,0.34,11,0.13,1
00638,Driver,1369,Stable,4.6,18,318,0.43,0.38,7,0.07,0
00639,Driver,1192,Variable,4.3,29,323,0.42,0.37,10,0.32,0
00640,Merchant,1117,Stable,4.7,32,367,0.39,0.35,6,0.09,0
00641,Driver,2380,Stable,4.4,37,642,0.76,0.1,13,0.28,1
00642,Driver,2302,Stable,4.5,24,456,0.62,0.1,11,0.01,1
00643,Driver,1960,Variable,4.8,21,523,0.62,0.1,14,0.22,1
00644,Merchant,1975,Seasonal,4.3,4,520,0.6,0.1,14,0.2,0
00645,Merchant,1623,Stable,4.8,44,382,0.71,0.12,13,0.07,1
00646,Merchant,1548,Stable,4.3,16,375,0.54,0.11,12,0.06,0
00647,Driver,2476,Stable,5.0,43,558,0.78,0.1,13,0.0,1
00648,Driver,2222,Stable,4.6,35,461,0.81,0.11,15,0.22,1
00649,Merchant,1430,Seasonal,4.1,18,356,0.48,0.3,9,0.32,0
00650,Merchant,1980,Stable,4.9,36,488,0.71,0.15,15,0.17,1
00651,Driver,1616,Stable,4.6,24,447,0.63,0.25,10,0.0,1
00652,Merchant,1235,Stable,4.8,28,373,0.47,0.44,10,0.13,1
00653,Driver,1780,Stable,4.6,33,399,0.56,0.1,10,0.1,1
00654,Merchant,1800,Stable,5.0,32,382,0.63,0.1,10,0.0,1
00655,Driver,1642,Stable,4.2,15,455,0.55,0.2,9,0.28,0
00656,Merchant,827,Variable,4.4,5,249,0.15,0.4,5,0.3,0
00657,Driver,1829,Stable,4.7,34,511,0.59,0.1,10,0.25,1
00658,Merchant,1955,Seasonal,4.3,16,415,0.56,0.1,11,0.17,0
00659,Merchant,1183,Stable,4.8,31,361,0.46,0.37,8,0.23,1
00660,Driver,1002,Seasonal,4.5,30,300,0.41,0.39,9,0.01,0
00661,Merchant,1041,Stable,4.8,44,308,0.55,0.43,11,0.1,1
00662,Driver,1736,Stable,4.9,45,375,0.67,0.27,11,0.1,1
00663,Driver,2079,Stable,4.4,19,593,0.52,0.1,9,0.03,1
00664,Driver,1404,Stable,4.7,26,395,0.46,0.44,10,0.13,1
00665,Driver,1200,Seasonal,4.6,37,395,0.54,0.44,11,0.04,1
00666,Merchant,1066,Variable,4.7,15,299,0.41,0.38,9,0.0,0
00667,Driver,1060,Stable,3.9,13,290,0.41,0.42,10,0.38,0
00668,Merchant,1475,Seasonal,4.2,2,404,0.38,0.16,9,0.32,0
00669,Driver,1831,Stable,4.3,28,536,0.59,0.1,9,0.21,0
00670,Driver,2295,Variable,4.2,6,502,0.66,0.1,11,0.21,0
00671,Merchant,1474,Variable,4.2,28,419,0.45,0.32,10,0.3,0
00672,Driver,2385,Seasonal,4.1,15,659,0.63,0.1,14,0.19,0
00673,Merchant,1862,Stable,4.3,10,503,0.61,0.1,14,0.16,0
00674,Driver,1578,Stable,4.2,14,431,0.47,0.12,11,0.13,0
00675,Driver,1273,Seasonal,4.5,27,366,0.42,0.19,9,0.08,0
00676,Driver,1568,Stable,4.5,23,393,0.59,0.16,12,0.15,1
00677,Driver,1045,Stable,4.3,13,326,0.24,0.31,3,0.06,0
00678,Driver,1671,Seasonal,4.5,16,412,0.55,0.21,10,0.04,1
00679,Merchant,1385,Stable,5.0,43,402,0.64,0.24,11,0.14,1
00680,Driver,1096,Stable,4.0,16,267,0.41,0.5,10,0.31,0
00681,Driver,1870,Variable,3.7,5,563,0.5,0.1,10,0.42,0
00682,Driver,1151,Stable,4.7,25,334,0.41,0.49,8,0.22,0
00683,Merchant,1882,Stable,4.3,5,491,0.47,0.1,9,0.15,0
00684,Driver,2397,Stable,4.6,22,688,0.67,0.1,15,0.1,1
00685,Driver,1828,Stable,3.8,5,421,0.47,0.1,9,0.36,0
00686,Driver,1876,Stable,4.6,33,392,0.64,0.19,12,0.26,1
00687,Merchant,1265,Stable,4.3,23,315,0.44,0.28,9,0.24,0
00688,Driver,1343,Stable,4.3,16,427,0.42,0.33,6,0.23,0
00689,Driver,1097,Variable,5.0,36,289,0.44,0.44,8,0.0,1
00690,Driver,1177,Stable,4.0,20,343,0.33,0.27,8,0.15,0
00691,Driver,1598,Stable,4.8,37,343,0.6,0.35,14,0.21,1
00692,Merchant,1028,Seasonal,4.2,38,339,0.52,0.33,9,0.14,0
00693,Merchant,1217,Stable,4.3,35,334,0.58,0.41,12,0.22,0
00694,Driver,2153,Stable,4.9,41,435,0.75,0.1,14,0.0,1
00695,Driver,1287,Variable,4.7,32,358,0.41,0.28,9,0.16,1
00696,Merchant,1772,Variable,4.5,4,421,0.36,0.1,6,0.04,0
00697,Driver,1237,Stable,4.2,20,282,0.51,0.34,9,0.14,0
00698,Merchant,1521,Stable,4.6,15,376,0.52,0.14,11,0.07,1
00699,Merchant,1658,Stable,4.3,22,476,0.45,0.17,7,0.21,0
00700,Driver,1580,Variable,3.8,7,403,0.36,0.27,5,0.38,0
00701,Driver,1090,Stable,4.7,47,275,0.64,0.3,13,0.11,1
00702,Driver,1977,Stable,4.5,41,469,0.77,0.1,14,0.13,1
00703,Driver,2199,Variable,4.7,31,469,0.67,0.1,11,0.06,1
00704,Merchant,1667,Stable,4.2,26,452,0.56,0.11,10,0.21,0
00705,Driver,2396,Stable,4.5,26,619,0.81,0.1,15,0.27,1
00706,Driver,1268,Stable,4.6,31,356,0.53,0.33,9,0.11,1
00707,Merchant,919,Variable,3.9,4,236,0.23,0.46,6,0.16,0
00708,Driver,1986,Variable,4.4,12,546,0.56,0.1,9,0.16,0
00709,Driver,1319,Stable,5.0,45,297,0.61,0.36,11,0.07,1
00710,Merchant,1110,Stable,4.0,35,332,0.4,0.49,7,0.1,0
00711,Driver,2415,Stable,4.6,31,482,0.86,0.1,15,0.0,1
00712,Merchant,1407,Seasonal,3.8,1,338,0.26,0.38,4,0.2,0
00713,Merchant,1932,Stable,4.8,38,549,0.65,0.22,15,0.0,1
00714,Driver,1606,Variable,4.6,42,423,0.72,0.29,14,0.05,1
